"analysis","cancer_type","transition","gene","logFC","t","P.Value","adj.P.Val","n_early","n_late"
"stage","BLCA","E_L","RP11-325L12.6",0.524597146081431,3.91053526721679,0.000107762932609066,0.00318100212183058,132,273
"stage","BLCA","E_L","RP11-789C1.1",-0.757426356994194,-2.99414980549107,0.0029189088542049,0.0297538414123028,132,273
"stage","BLCA","E_L","LINC01558",0.657665539397369,4.50056081150827,8.84314323821851e-06,0.000531566030071406,132,273
"stage","BLCA","E_L","LINC00882",0.625553042677885,4.0460003764691,6.22786198105914e-05,0.00216988240389252,132,273
"stage","BLCA","E_L","RP11-88E10.4",0.547235344652915,3.26431213772425,0.00118939942424444,0.0165003068448214,132,273
"stage","BLCA","E_L","CTD-2240E14.4",-0.422456352026679,-3.25502706635766,0.00122795054355402,0.016809460485885,132,273
"stage","BLCA","E_L","RP5-864K19.4",0.361232694824519,3.26602485865651,0.00118241208121622,0.0165003068448214,132,273
"stage","BLCA","E_L","CTD-2017F17.2",-0.476472339549479,-3.56877207890415,0.000401122871626846,0.0079923732171649,132,273
"stage","BLCA","E_L","RP11-121C2.2",-0.293408179314644,-2.91385038226725,0.00376559847132782,0.0345808559367163,132,273
"stage","BLCA","E_L","RP1-59D14.5",-0.417453499528191,-2.87619771897962,0.00423513901818085,0.0375045088610015,132,273
"stage","BLCA","E_L","ZNF252P-AS1",-0.396090713436038,-3.08749522757859,0.00215574103581758,0.0244138629562573,132,273
"stage","BLCA","E_L","AC005785.2",-0.454215901703149,-4.00998486263737,7.21612773691125e-05,0.00243600159282826,132,273
"stage","BLCA","E_L","LINC01341",-0.660654791054022,-2.8895404344539,0.00406297456059171,0.0364353386755735,132,273
"stage","BLCA","E_L","RP5-1086K13.1",-0.366289012924134,-2.80035017918889,0.00534630601858783,0.0442873232131203,132,273
"stage","BLCA","E_L","RP11-15H20.6",-0.573270026267942,-3.63545036666777,0.000312822868955173,0.00662044648934517,132,273
"stage","BLCA","E_L","GUSBP11",-0.34949229152886,-3.11309315566656,0.001981212819246,0.0232637438959714,132,273
"stage","BLCA","E_L","RP11-416N2.4",0.577219016381949,2.94105926364474,0.00345640350808843,0.0329499183389858,132,273
"stage","BLCA","E_L","AC099850.1",0.424707653187589,3.77748546767191,0.000181888769431302,0.00462040953742622,132,273
"stage","BLCA","E_L","RP11-553A21.3",0.731970428359335,4.47251785606151,1.00243827572499e-05,0.000591809856113201,132,273
"stage","BLCA","E_L","AC112721.2",0.764489157054563,4.9525853234671,1.07265513168021e-06,0.0001036249866605,132,273
"stage","BLCA","E_L","RP11-884K10.7",-0.302099099629044,-3.21884561466659,0.00138949048850627,0.0184570653223249,132,273
"stage","BLCA","E_L","LINC00324",-0.331956813561122,-3.08433367673407,0.0021782515880808,0.0245814727886782,132,273
"stage","BLCA","E_L","C5orf58",0.83024211584936,3.94799857660119,9.27438585041878e-05,0.00288456020401318,132,273
"stage","BLCA","E_L","AC098823.3",0.427133993527894,2.92750177684523,0.00360744518210408,0.0337754338929451,132,273
"stage","BLCA","E_L","TMEM51-AS1",-0.809799207246117,-4.58419373693876,6.06109082153753e-06,0.000411122500831099,132,273
"stage","BLCA","E_L","RP11-535M15.1",0.456882592868419,3.01914758331052,0.00269334555146243,0.0281983107325525,132,273
"stage","BLCA","E_L","RP11-14N7.2",0.449619707113216,3.19576229539463,0.00150260101999504,0.0194332334756356,132,273
"stage","BLCA","E_L","ZNF32-AS2",-0.367385351876277,-2.81790676149692,0.00506785527633906,0.0426851324199971,132,273
"stage","BLCA","E_L","RP11-576I22.2",0.904590695097882,5.35798764021979,1.40686780347525e-07,1.95004111194743e-05,132,273
"stage","BLCA","E_L","RP11-567M16.1",0.753933294655473,4.67421717857899,4.0103342991707e-06,0.000297861631756493,132,273
"stage","BLCA","E_L","RP1-178F15.4",-0.37770394084838,-3.07056107601388,0.0022788591819444,0.0254668256929149,132,273
"stage","BLCA","E_L","RP1-266L20.9",-0.293876145313252,-2.78352005011676,0.0056261791538869,0.0461353877662961,132,273
"stage","BLCA","E_L","AC002398.12",1.02722436332901,3.68073800581631,0.000263646007589813,0.00591903853659383,132,273
"stage","BLCA","E_L","CTBP1-AS",-0.573221150601503,-4.16958188877411,3.72615365961579e-05,0.00152294588036604,132,273
"stage","BLCA","E_L","RNF217-AS1",0.59790231866975,3.81313680689433,0.000158317254946867,0.0042772492268696,132,273
"stage","BLCA","E_L","LINC00473",0.760526316760526,3.64757475185918,0.000298873469935392,0.00645644614987595,132,273
"stage","BLCA","E_L","LINC00605",0.61391384104218,3.15856652950054,0.00170291029261917,0.0212480548448921,132,273
"stage","BLCA","E_L","RP11-195F19.9",0.510821074850826,3.3139025626634,0.00100183131453639,0.0145705031440679,132,273
"stage","BLCA","E_L","LINC01237",0.411440680695995,3.13209546372031,0.00186017702427704,0.0224205835667115,132,273
"stage","BLCA","E_L","RP1-101A2.1",-0.29326135143203,-2.75218344980117,0.0061828697741169,0.0489936222314337,132,273
"stage","BLCA","E_L","LINC01122",-0.997118908285587,-4.51606358918739,8.24867852621784e-06,0.000515623277285931,132,273
"stage","BLCA","E_L","RP11-195F19.30",0.425501408186513,2.82267893171262,0.00499447682817232,0.0422905501413369,132,273
"stage","BLCA","E_L","CCND2-AS1",0.612665021716436,4.11977633627678,4.59021858004237e-05,0.0017610483735024,132,273
"stage","BLCA","E_L","LINC00924",0.462491721118064,2.93511260152826,0.00352192849812946,0.033416393012014,132,273
"stage","BLCA","E_L","CASC15",0.516282385164129,2.93391951739237,0.00353521068781316,0.0334326924612428,132,273
"stage","BLCA","E_L","RP11-359B12.2",0.310981883026979,2.83381531324145,0.00482697650288967,0.0412902791623642,132,273
"stage","BLCA","E_L","AC092168.2",-0.358732052450308,-2.75033820066282,0.00621715214743408,0.0490988283056598,132,273
"stage","BLCA","E_L","RP11-407N17.4",-0.453494088550027,-4.00595584526538,7.335512952055e-05,0.00243600159282826,132,273
"stage","BLCA","E_L","C1orf132",-1.1586213004895,-5.32427725860317,1.67400649330225e-07,2.22363862526982e-05,132,273
"stage","BLCA","E_L","CTD-2528L19.6",-0.334210042331328,-2.84194817636548,0.00470789260416235,0.0404548830783546,132,273
"stage","BLCA","E_L","CTC-1337H24.3",-0.320273190929411,-3.14393032432181,0.00178827922066029,0.0219693031039114,132,273
"stage","BLCA","E_L","RP11-28H5.2",-0.421806259393525,-3.40839687248857,0.000718178986411994,0.0117148481545596,132,273
"stage","BLCA","E_L","LINC01272",0.776194993978085,3.91178015875485,0.000107228841671662,0.00317995857906286,132,273
"stage","BLCA","E_L","LINC-PINT",0.3041294624518,2.80386943675675,0.00528940304839145,0.0440852729889463,132,273
"stage","BLCA","E_L","LINC00883",0.452167385594681,3.06819776294998,0.00229654645014316,0.0255063248026899,132,273
"stage","BLCA","E_L","AC005009.2",-0.623616054474332,-4.39366328740184,1.42121932929005e-05,0.000719182098694709,132,273
"stage","BLCA","E_L","RP11-699C17.1",-0.351635241680304,-2.85563477440849,0.00451350128313087,0.0392606878325272,132,273
"stage","BLCA","E_L","RP11-326C3.7",0.655421699221262,4.00772427999399,7.28288279197309e-05,0.00243600159282826,132,273
"stage","BLCA","E_L","LINC01265",0.380811343227991,3.92381013787223,0.00010219523005201,0.00307356974911141,132,273
"stage","BLCA","E_L","RP11-89N17.1",-0.271028620406123,-2.9192906798572,0.00370182888374821,0.0343166128930087,132,273
"stage","BLCA","E_L","PLS3-AS1",0.483909497268235,2.88397189721716,0.00413403647432261,0.036813710279722,132,273
"stage","BLCA","E_L","RP4-569M23.4",-0.504599498664848,-4.07212976321706,5.59288470790601e-05,0.00204943867227636,132,273
"stage","BLCA","E_L","RP11-400N13.3",1.2738755797666,6.22115995141617,1.21958317512236e-09,5.18404154972012e-07,132,273
"stage","BLCA","E_L","RP11-551L14.4",-0.487321741099757,-2.93643173070806,0.00350729615286615,0.0333271539056253,132,273
"stage","BLCA","E_L","RP11-389G6.3",0.56219864832626,3.48877018711155,0.000537844630099016,0.00971472340371481,132,273
"stage","BLCA","E_L","RP11-89C3.3",0.389844848790977,3.96710236907475,8.58712317418142e-05,0.00273757486792904,132,273
"stage","BLCA","E_L","RP11-35G9.5",0.532573822362191,4.42222239494392,1.25317458534486e-05,0.000671448836652005,132,273
"stage","BLCA","E_L","RP11-227B21.2",-0.705811256385094,-2.82078398391606,0.00502349796030184,0.0424407956002079,132,273
"stage","BLCA","E_L","RP11-744A16.4",0.459343373234924,3.43219112596703,0.000659639732191422,0.0111990923844669,132,273
"stage","BLCA","E_L","RP11-334E6.12",0.930643443494404,4.49894189132454,8.9075394991024e-06,0.000531566030071406,132,273
"stage","BLCA","E_L","RP11-443B7.3",0.348232006979938,3.26406186808018,0.00119042364313329,0.0165003068448214,132,273
"stage","BLCA","E_L","HS1BP3-IT1",-0.467207494823823,-3.05422488365253,0.00240372527195926,0.0261538435733998,132,273
"stage","BLCA","E_L","CTD-2171N6.1",1.11490286465789,5.41562421132331,1.04295987473458e-07,1.54649120030411e-05,132,273
"stage","BLCA","E_L","AC002480.5",0.501857102876822,2.86419179891792,0.00439570303245853,0.0385515853300628,132,273
"stage","BLCA","E_L","RP11-92C4.6",0.547469280776835,3.46921493050066,0.000577339510109886,0.0101969992145724,132,273
"stage","BLCA","E_L","AC114730.2",0.300369888488892,2.85683323203661,0.00449683194819157,0.0391691263684009,132,273
"stage","BLCA","E_L","RP11-295I5.3",-0.407715149120669,-3.41020117701514,0.000713575631240854,0.0117148481545596,132,273
"stage","BLCA","E_L","PTGES2-AS1",-0.599348894770166,-4.20583202882761,3.19722421148771e-05,0.00136815446794937,132,273
"stage","BLCA","E_L","CTD-3187F8.14",0.469382730687206,2.95286088100793,0.0033296510642614,0.0321970007622033,132,273
"stage","BLCA","E_L","RP11-542B15.1",0.44066898609009,2.82021152471834,0.00503229522350544,0.0424416856416279,132,273
"stage","BLCA","E_L","RP11-459E5.1",0.543112763753548,2.91312423649296,0.00377418552699618,0.0345808559367163,132,273
"stage","BLCA","E_L","RP11-281O15.4",0.577790712702907,4.45157509663659,1.10037009353671e-05,0.000615435062841236,132,273
"stage","BLCA","E_L","RP11-274B21.10",-0.623139615897964,-4.19617948631036,3.33060925974063e-05,0.00140635527417922,132,273
"stage","BLCA","E_L","CTD-3035K23.7",0.768702295672391,4.6713261653713,4.06429767296344e-06,0.000297861631756493,132,273
"stage","BLCA","E_L","RP11-140I16.3",-0.475097786058508,-3.32932176543927,0.00094936425144149,0.0140444233577516,132,273
"stage","BLCA","E_L","RP11-386M24.3",-0.986020390474204,-3.85373434185847,0.000134995231300234,0.00379176032938454,132,273
"stage","BLCA","E_L","AC007246.3",-0.298885656924528,-3.22982948831173,0.0013384830231149,0.0179290082507082,132,273
"stage","BLCA","E_L","RP11-456K23.1",0.447148853702172,2.79984537254538,0.00535451359630583,0.0442873232131203,132,273
"stage","BLCA","E_L","RP11-1069G10.1",0.499269845205881,2.75456080413318,0.00613895343461708,0.0488831615518147,132,273
"stage","BLCA","E_L","LINC00881",0.374838091029943,2.98076135925498,0.00304671152079306,0.0303240779969338,132,273
"stage","BLCA","E_L","ACTA2-AS1",0.918045523089086,4.92588592287085,1.22058713548431e-06,0.00011444799376247,132,273
"stage","BLCA","E_L","RP5-884M6.1",0.808661894887135,2.76940705819885,0.00587102211968487,0.0474444068886068,132,273
"stage","BLCA","E_L","ALDH1L1-AS2",-0.972212539916398,-3.27174518482788,0.00115934995302523,0.0162863044829833,132,273
"stage","BLCA","E_L","RP11-290O12.2",0.862496777163189,6.05190511928961,3.23387706235825e-09,9.3723637043619e-07,132,273
"stage","BLCA","E_L","RP11-996F15.4",-0.425437791934097,-3.28201699870592,0.0011189821631608,0.0158900451499181,132,273
"stage","BLCA","E_L","RP11-96C23.13",-0.76529331582912,-3.41948228639795,0.000690328264147354,0.0114623255526133,132,273
"stage","BLCA","E_L","AP001412.1",-0.383825271126439,-3.19325258509988,0.00151539898162778,0.0195195634481994,132,273
"stage","BLCA","E_L","RP11-290F24.6",-0.398789219027535,-3.17164493225067,0.00162982675330137,0.0205777730278209,132,273
"stage","BLCA","E_L","AC002511.3",-0.445033858148839,-3.54607461238578,0.000436172029124789,0.00836371669209395,132,273
"stage","BLCA","E_L","RP11-624G17.3",0.664925879248467,3.74476366519394,0.000206404111571218,0.00502302524953468,132,273
"stage","BLCA","E_L","AC156455.1",0.655785445185617,3.3569619056777,0.000861654511445851,0.0132065124158143,132,273
"stage","BLCA","E_L","AP000476.1",0.525359764590665,3.43049156093235,0.000663668676754354,0.0112242744906784,132,273
"stage","BLCA","E_L","RP13-104F24.2",-0.432020141588805,-3.55382123980922,0.000423899295039797,0.00826538808921634,132,273
"stage","BLCA","E_L","LINC01564",-0.871164880027142,-3.86032596960649,0.000131529751537225,0.00375769519689464,132,273
"stage","BLCA","E_L","RP11-12J10.4",-0.439328064211431,-3.21430983311582,0.00141107414577365,0.0186273473156372,132,273
"stage","BLCA","E_L","LINC01235",0.920566735902589,5.10156237902648,5.1622717032822e-07,5.67493868622884e-05,132,273
"stage","BLCA","E_L","RP11-879F14.1",-0.244387265759656,-3.07177483835014,0.00226982402588527,0.0254508670605912,132,273
"stage","BLCA","E_L","RP11-785D18.3",0.627677051843546,3.44842259995694,0.000622295373743497,0.0108113223514674,132,273
"stage","BLCA","E_L","RP11-171I2.4",-0.466613244560379,-3.11993210055117,0.00193684003507054,0.023028182438554,132,273
"stage","BLCA","E_L","RP11-145A3.1",0.631940561602573,3.41477470852281,0.000702030073277706,0.0116263473953731,132,273
"stage","BLCA","E_L","RP11-1348G14.8",-0.378323155589095,-3.34318568190121,0.000904381871518651,0.0136354365993719,132,273
"stage","BLCA","E_L","AC024560.2",-0.686946225745582,-2.80689689381179,0.00524089194393111,0.0437954482758909,132,273
"stage","BLCA","E_L","RP11-138E2.1",0.302412673845516,3.09036702692637,0.00213547927363844,0.0243574523232893,132,273
"stage","BLCA","E_L","RP11-333A23.4",0.611004328701896,2.76293719634013,0.00598645596796803,0.0480725985538592,132,273
"stage","BLCA","E_L","CYP4F26P",-0.601359229240508,-3.5030555849972,0.000510605908263142,0.00932843344150658,132,273
"stage","BLCA","E_L","RP11-689P11.2",-0.440598626108247,-2.80551074329949,0.00526305293320037,0.0439230700289078,132,273
"stage","BLCA","E_L","AC000403.4",0.517828096294717,3.53207838457611,0.000459194043299097,0.00861123888257365,132,273
"stage","BLCA","E_L","RP11-373N22.3",-0.397167100795658,-3.06026067749011,0.00235687611819543,0.0258203473017424,132,273
"stage","BLCA","E_L","AC011298.2",-0.716604473660103,-3.17209760243703,0.00162734984070817,0.0205777730278209,132,273
"stage","BLCA","E_L","AC007365.3",0.3285877083939,3.20410843049069,0.00146075622713945,0.0190856182463958,132,273
"stage","BLCA","E_L","RP11-159N11.4",-0.308334807409326,-2.82477018229971,0.00496262600235781,0.0420767332327572,132,273
